checkout_id,customer_id,vehicle_id,checkout_date,brand,model,location,checkout_stage,checkout_status,channel
CHK-05615,CUS-69609,VEH-04627,2025-12-09,Hyundai,Creta,Gurgaon,Started,Abandoned,Website
CHK-05616,CUS-62129,VEH-03609,2025-04-04,Hyundai,Creta,Delhi,Started,Started,Website
CHK-05617,CUS-63114,VEH-01217,2025-07-29,Hyundai,i20,Pune,Payment,Payment,Walk-in
CHK-05618,CUS-85647,VEH-01839,2026-06-28,Maruti Suzuki,Swift,Pune,Payment,Abandoned,Mobile App
CHK-05619,CUS-54349,VEH-00166,2025-12-20,Toyota,Innova Hycross,Chennai,Payment,Abandoned,Call Center
CHK-05620,CUS-49420,VEH-00952,2026-08-16,Tata,Nexon,Mumbai,Started,Abandoned,Website
CHK-05621,CUS-58820,VEH-01945,2025-05-31,Hyundai,Creta,Mumbai,Payment,Payment,Mobile App
CHK-05622,CUS-36088,VEH-03061,2026-03-08,Toyota,Innova Hycross,Delhi,Started,Abandoned,Walk-in
CHK-05623,CUS-90181,VEH-04240,2025-06-19,Hyundai,Creta,Ahmedabad,Started,Abandoned,Call Center
CHK-05624,CUS-99550,VEH-01455,2025-05-17,Tata,Nexon,Mumbai,Payment,Abandoned,Website
CHK-05625,CUS-50631,VEH-02624,2025-10-17,Mahindra,Thar,Hyderabad,Payment,Abandoned,Website
CHK-05626,CUS-39794,VEH-01959,2026-01-05,Mahindra,XUV700,Delhi,Started,Started,Call Center
CHK-05627,CUS-94754,VEH-00788,2025-08-16,Maruti Suzuki,Swift,Mumbai,Started,Started,Call Center
CHK-05628,CUS-44103,VEH-04857,2026-08-29,Mahindra,Scorpio-N,Hyderabad,Started,Abandoned,Website
CHK-05629,CUS-31020,VEH-04147,2025-10-28,Maruti Suzuki,Brezza,Ahmedabad,Started,Started,Website
CHK-05630,CUS-27807,VEH-01701,2026-04-02,Hyundai,Creta,Ahmedabad,Payment,Payment,Mobile App
CHK-05631,CUS-95018,VEH-03077,2025-04-12,Hyundai,Venue,Delhi,Started,Abandoned,Mobile App
CHK-05632,CUS-96904,VEH-03149,2026-08-22,Kia,Seltos,Mumbai,Payment,Abandoned,Mobile App
CHK-05633,CUS-89498,VEH-04901,2026-03-03,Maruti Suzuki,Ertiga,Bengaluru,Payment,Payment,Walk-in
CHK-05634,CUS-97656,VEH-01330,2025-06-08,Maruti Suzuki,Brezza,Hyderabad,Started,Started,Call Center
CHK-05635,CUS-87078,VEH-00555,2026-06-02,Maruti Suzuki,Brezza,Mumbai,Started,Started,Mobile App
CHK-05636,CUS-53376,VEH-04907,2025-09-02,Hyundai,Venue,Gurgaon,Payment,Abandoned,Website
CHK-05637,CUS-69103,VEH-04121,2025-08-28,Maruti Suzuki,Swift,Bengaluru,Payment,Payment,Mobile App
CHK-05638,CUS-57680,VEH-04947,2026-09-13,Kia,Seltos,Hyderabad,Started,Started,Mobile App
CHK-05639,CUS-30212,VEH-01592,2026-06-27,Maruti Suzuki,Brezza,Hyderabad,Started,Started,Walk-in
CHK-05640,CUS-48480,VEH-01414,2025-06-11,Maruti Suzuki,Swift,Bengaluru,Started,Abandoned,Website
CHK-05641,CUS-86490,VEH-03334,2026-12-03,Tata,Nexon,Delhi,Payment,Abandoned,Website
CHK-05642,CUS-38022,VEH-02302,2025-11-29,Honda,City,Hyderabad,Started,Abandoned,Mobile App
CHK-05643,CUS-31061,VEH-01792,2026-10-28,Maruti Suzuki,Baleno,Delhi,Payment,Payment,Mobile App
CHK-05644,CUS-32036,VEH-04104,2025-03-04,Tata,Tiago,Delhi,Started,Started,Website
CHK-05645,CUS-43474,VEH-03345,2025-09-09,Maruti Suzuki,Swift,Gurgaon,Started,Started,Mobile App
CHK-05646,CUS-58443,VEH-04814,2026-11-29,Kia,Seltos,Delhi,Payment,Payment,Walk-in
CHK-05647,CUS-59933,VEH-01979,2026-01-30,MG,Hector,Ahmedabad,Started,Started,Website
CHK-05648,CUS-83637,VEH-00962,2025-11-14,Mahindra,Scorpio-N,Delhi,Started,Abandoned,Call Center
CHK-05649,CUS-33440,VEH-00129,2026-12-08,Hyundai,i20,Bengaluru,Payment,Payment,Website
CHK-05650,CUS-78441,VEH-01903,2026-12-17,Maruti Suzuki,Baleno,Chennai,Payment,Abandoned,Call Center
CHK-05651,CUS-20161,VEH-01076,2026-05-24,BMW,3 Series,Bengaluru,Payment,Payment,Website
CHK-05652,CUS-69864,VEH-02284,2026-11-02,MG,Hector,Mumbai,Payment,Abandoned,Walk-in
CHK-05653,CUS-91706,VEH-03655,2026-05-30,Volkswagen,Virtus,Chennai,Payment,Payment,Website
CHK-05654,CUS-39016,VEH-00958,2026-04-30,Maruti Suzuki,Ertiga,Pune,Payment,Abandoned,Mobile App
CHK-05655,CUS-68922,VEH-04363,2025-07-01,Mahindra,XUV700,Mumbai,Started,Abandoned,Call Center
CHK-05656,CUS-61340,VEH-04953,2026-03-17,Skoda,Kushaq,Pune,Payment,Payment,Website
CHK-05657,CUS-75789,VEH-04141,2025-12-24,Hyundai,Venue,Mumbai,Started,Abandoned,Walk-in
CHK-05658,CUS-60725,VEH-04490,2025-02-03,Tata,Nexon,Hyderabad,Started,Started,Call Center
CHK-05659,CUS-95566,VEH-04119,2025-03-12,Kia,Seltos,Mumbai,Payment,Payment,Website
CHK-05660,CUS-60566,VEH-01618,2025-11-10,Tata,Nexon,Mumbai,Started,Abandoned,Website
CHK-05661,CUS-22142,VEH-04503,2025-11-27,Mahindra,Thar,Mumbai,Started,Abandoned,Walk-in
CHK-05662,CUS-35182,VEH-04293,2025-08-15,Hyundai,Venue,Bengaluru,Payment,Abandoned,Mobile App
CHK-05663,CUS-38478,VEH-00437,2026-12-17,Tata,Punch,Hyderabad,Payment,Payment,Walk-in
CHK-05664,CUS-72869,VEH-01731,2026-11-03,Tata,Nexon,Delhi,Payment,Payment,Website
CHK-05665,CUS-53512,VEH-03405,2026-03-26,Mahindra,Thar,Mumbai,Payment,Payment,Mobile App
CHK-05666,CUS-41753,VEH-00580,2026-03-28,Hyundai,Creta,Chennai,Started,Abandoned,Website
CHK-05667,CUS-73408,VEH-04910,2025-06-22,Hyundai,Creta,Ahmedabad,Started,Abandoned,Mobile App
CHK-05668,CUS-77523,VEH-01948,2025-11-16,Maruti Suzuki,Swift,Ahmedabad,Started,Abandoned,Walk-in
CHK-05669,CUS-76952,VEH-01413,2025-10-10,Tata,Nexon,Hyderabad,Payment,Payment,Mobile App
CHK-05670,CUS-42315,VEH-04240,2025-05-26,Hyundai,Creta,Ahmedabad,Started,Abandoned,Website
CHK-05671,CUS-67099,VEH-00808,2026-03-12,Hyundai,Venue,Gurgaon,Started,Started,Call Center
CHK-05672,CUS-38129,VEH-04951,2026-08-10,Hyundai,Creta,Delhi,Payment,Payment,Walk-in
CHK-05673,CUS-35450,VEH-03086,2025-03-20,Hyundai,i20,Delhi,Started,Started,Mobile App
CHK-05674,CUS-85979,VEH-03874,2025-07-16,Maruti Suzuki,Swift,Ahmedabad,Payment,Payment,Call Center
CHK-05675,CUS-88628,VEH-01362,2026-08-04,Hyundai,Creta,Hyderabad,Payment,Abandoned,Walk-in
CHK-05676,CUS-77293,VEH-01089,2026-01-26,Maruti Suzuki,Swift,Pune,Payment,Abandoned,Website
CHK-05677,CUS-51941,VEH-03305,2025-02-26,Hyundai,Creta,Gurgaon,Payment,Abandoned,Mobile App
CHK-05678,CUS-58883,VEH-02853,2025-12-28,Mahindra,Thar,Delhi,Payment,Payment,Website
CHK-05679,CUS-93832,VEH-02478,2026-06-19,Mahindra,Thar,Gurgaon,Payment,Payment,Call Center
CHK-05680,CUS-61966,VEH-00903,2025-04-12,Mahindra,Thar,Gurgaon,Payment,Abandoned,Walk-in
CHK-05681,CUS-32831,VEH-00706,2025-04-30,Hyundai,Venue,Chennai,Started,Started,Walk-in
CHK-05682,CUS-96502,VEH-04947,2026-11-26,Kia,Seltos,Hyderabad,Started,Started,Mobile App
CHK-05683,CUS-51010,VEH-02403,2026-06-19,Hyundai,Creta,Chennai,Payment,Payment,Website
CHK-05684,CUS-58785,VEH-04720,2026-05-02,Maruti Suzuki,Brezza,Mumbai,Payment,Payment,Walk-in
CHK-05685,CUS-56470,VEH-04912,2025-04-28,Maruti Suzuki,Brezza,Gurgaon,Started,Abandoned,Call Center
CHK-05686,CUS-59869,VEH-02199,2026-05-24,Tata,Tiago,Ahmedabad,Payment,Payment,Walk-in
CHK-05687,CUS-76920,VEH-03864,2026-02-06,Skoda,Kushaq,Gurgaon,Started,Abandoned,Walk-in
CHK-05688,CUS-21755,VEH-03491,2025-09-02,Maruti Suzuki,Ertiga,Bengaluru,Started,Abandoned,Website
CHK-05689,CUS-33407,VEH-03578,2025-11-24,BMW,3 Series,Bengaluru,Payment,Abandoned,Call Center
CHK-05690,CUS-69957,VEH-01300,2026-12-11,Maruti Suzuki,Brezza,Delhi,Payment,Payment,Mobile App
CHK-05691,CUS-68390,VEH-01151,2026-02-18,Maruti Suzuki,Brezza,Hyderabad,Payment,Payment,Mobile App
CHK-05692,CUS-75834,VEH-04745,2026-10-17,Kia,Seltos,Bengaluru,Payment,Payment,Mobile App
CHK-05693,CUS-45343,VEH-00065,2025-10-13,Toyota,Innova Hycross,Chennai,Started,Started,Call Center
CHK-05694,CUS-21664,VEH-03624,2026-10-07,Maruti Suzuki,Ertiga,Mumbai,Payment,Abandoned,Website
CHK-05695,CUS-63190,VEH-04772,2026-04-18,Tata,Nexon,Delhi,Payment,Payment,Mobile App
CHK-05696,CUS-71104,VEH-04440,2025-05-25,Mahindra,Thar,Hyderabad,Started,Started,Call Center
CHK-05697,CUS-39076,VEH-02876,2026-05-05,Skoda,Kushaq,Hyderabad,Payment,Payment,Mobile App
CHK-05698,CUS-68306,VEH-01627,2025-06-14,Mahindra,Scorpio-N,Chennai,Started,Abandoned,Walk-in
CHK-05699,CUS-75489,VEH-03631,2025-05-14,Mahindra,Thar,Delhi,Started,Abandoned,Walk-in
CHK-05700,CUS-72690,VEH-02975,2026-01-03,Honda,City,Pune,Payment,Abandoned,Walk-in
CHK-05701,CUS-35015,VEH-03622,2025-12-27,Hyundai,Creta,Bengaluru,Payment,Abandoned,Website
CHK-05702,CUS-80238,VEH-00430,2025-12-13,Tata,Nexon,Mumbai,Payment,Payment,Mobile App
CHK-05703,CUS-56791,VEH-03848,2025-09-21,Tata,Punch,Hyderabad,Payment,Payment,Mobile App
CHK-05704,CUS-75455,VEH-03419,2026-08-06,Honda,City,Gurgaon,Started,Abandoned,Website
CHK-05705,CUS-74468,VEH-01183,2026-10-10,Tata,Tiago,Bengaluru,Payment,Payment,Call Center
CHK-05706,CUS-78193,VEH-03311,2025-09-29,Maruti Suzuki,Ertiga,Mumbai,Payment,Abandoned,Call Center
CHK-05707,CUS-52413,VEH-01445,2025-07-22,Tata,Nexon,Bengaluru,Started,Started,Mobile App
CHK-05708,CUS-82634,VEH-00325,2025-11-20,Hyundai,i20,Chennai,Payment,Abandoned,Website
CHK-05709,CUS-24789,VEH-00277,2026-11-12,Hyundai,Venue,Gurgaon,Payment,Abandoned,Website
CHK-05710,CUS-60546,VEH-03488,2026-10-28,Maruti Suzuki,Ertiga,Bengaluru,Payment,Abandoned,Mobile App
CHK-05711,CUS-71480,VEH-03821,2026-10-03,Tata,Tiago,Hyderabad,Payment,Payment,Call Center
CHK-05712,CUS-84750,VEH-02133,2026-04-01,Maruti Suzuki,Baleno,Mumbai,Payment,Payment,Website
CHK-05713,CUS-23361,VEH-03776,2026-12-05,Hyundai,Venue,Ahmedabad,Started,Started,Call Center
CHK-05714,CUS-37075,VEH-02256,2025-10-11,Maruti Suzuki,Ertiga,Bengaluru,Payment,Abandoned,Call Center
CHK-05715,CUS-31427,VEH-02255,2025-12-31,Tata,Nexon,Chennai,Started,Abandoned,Website
CHK-05716,CUS-77048,VEH-02158,2025-08-19,Tata,Nexon,Chennai,Started,Started,Walk-in
CHK-05717,CUS-25803,VEH-01487,2025-04-08,Hyundai,i20,Chennai,Payment,Payment,Website
CHK-05718,CUS-74200,VEH-01297,2026-01-10,MG,Hector,Bengaluru,Started,Abandoned,Walk-in
CHK-05719,CUS-76686,VEH-04648,2026-11-01,Hyundai,Venue,Pune,Started,Started,Website
CHK-05720,CUS-35493,VEH-04756,2026-08-20,Hyundai,i20,Chennai,Payment,Payment,Walk-in
CHK-05721,CUS-45660,VEH-00151,2026-01-09,Hyundai,i20,Mumbai,Started,Abandoned,Website
CHK-05722,CUS-54952,VEH-02264,2026-07-29,Hyundai,Creta,Delhi,Started,Abandoned,Call Center
CHK-05723,CUS-44099,VEH-04637,2025-09-02,Mahindra,Scorpio-N,Hyderabad,Started,Started,Mobile App
CHK-05724,CUS-95797,VEH-01931,2026-07-10,Hyundai,i20,Mumbai,Payment,Payment,Mobile App
CHK-05725,CUS-93653,VEH-02200,2025-10-15,Tata,Punch,Chennai,Started,Abandoned,Walk-in
CHK-05726,CUS-48978,VEH-04762,2025-10-05,Hyundai,Creta,Mumbai,Started,Abandoned,Walk-in
CHK-05727,CUS-21240,VEH-04823,2025-01-28,Mahindra,XUV700,Mumbai,Payment,Abandoned,Mobile App
CHK-05728,CUS-31358,VEH-02197,2026-06-14,Hyundai,Creta,Chennai,Payment,Abandoned,Call Center
CHK-05729,CUS-94534,VEH-01419,2026-10-26,Tata,Tiago,Bengaluru,Payment,Payment,Walk-in
CHK-05730,CUS-74616,VEH-01703,2025-09-24,Hyundai,Venue,Mumbai,Payment,Abandoned,Call Center
CHK-05731,CUS-91111,VEH-00536,2026-08-10,Mahindra,Thar,Bengaluru,Started,Started,Website
CHK-05732,CUS-92784,VEH-03261,2026-06-17,Kia,Seltos,Mumbai,Started,Abandoned,Call Center
CHK-05733,CUS-55118,VEH-00184,2026-10-02,Mahindra,Scorpio-N,Ahmedabad,Payment,Payment,Website
CHK-05734,CUS-46372,VEH-02647,2026-09-16,Maruti Suzuki,Baleno,Hyderabad,Started,Abandoned,Mobile App
CHK-05735,CUS-95158,VEH-02338,2026-11-02,Kia,Seltos,Bengaluru,Started,Abandoned,Website
CHK-05736,CUS-21687,VEH-00881,2025-04-16,MG,Hector,Chennai,Payment,Payment,Walk-in
CHK-05737,CUS-61219,VEH-04731,2026-04-29,Hyundai,Creta,Chennai,Started,Abandoned,Website
CHK-05738,CUS-96372,VEH-02730,2026-05-13,Kia,Seltos,Pune,Payment,Payment,Website
CHK-05739,CUS-27010,VEH-03802,2025-03-16,Tata,Nexon,Mumbai,Payment,Abandoned,Mobile App
CHK-05740,CUS-90577,VEH-04739,2025-11-23,Maruti Suzuki,Ertiga,Mumbai,Started,Abandoned,Website
CHK-05741,CUS-56867,VEH-00965,2026-08-13,Tata,Tiago,Bengaluru,Started,Started,Mobile App
CHK-05742,CUS-90965,VEH-02261,2025-11-18,Mahindra,Thar,Delhi,Payment,Payment,Website
CHK-05743,CUS-28150,VEH-00211,2025-10-07,Honda,City,Chennai,Started,Abandoned,Call Center
CHK-05744,CUS-29822,VEH-03531,2025-08-30,Volkswagen,Virtus,Ahmedabad,Started,Started,Mobile App
CHK-05745,CUS-58674,VEH-02885,2025-08-01,Mahindra,Thar,Bengaluru,Started,Abandoned,Walk-in
CHK-05746,CUS-67017,VEH-04063,2025-09-20,Hyundai,Venue,Mumbai,Started,Started,Website
CHK-05747,CUS-77391,VEH-03340,2026-01-05,Maruti Suzuki,Baleno,Ahmedabad,Started,Started,Website
CHK-05748,CUS-51765,VEH-02648,2026-10-17,Mahindra,XUV700,Gurgaon,Payment,Payment,Call Center
CHK-05749,CUS-71704,VEH-00998,2026-06-04,Maruti Suzuki,Ertiga,Ahmedabad,Started,Abandoned,Mobile App
CHK-05750,CUS-35006,VEH-04090,2026-03-22,Tata,Punch,Gurgaon,Started,Abandoned,Mobile App
CHK-05751,CUS-35659,VEH-00301,2025-08-29,Hyundai,Creta,Hyderabad,Started,Started,Walk-in
CHK-05752,CUS-62169,VEH-04145,2026-11-22,BMW,3 Series,Ahmedabad,Started,Started,Mobile App
CHK-05753,CUS-51365,VEH-00669,2025-05-21,Hyundai,i20,Chennai,Payment,Payment,Website
CHK-05754,CUS-62296,VEH-04648,2026-09-21,Hyundai,Venue,Pune,Payment,Payment,Walk-in
CHK-05755,CUS-90097,VEH-03212,2025-09-16,Tata,Nexon,Gurgaon,Started,Started,Call Center
CHK-05756,CUS-86997,VEH-02542,2025-06-14,Hyundai,i20,Chennai,Started,Abandoned,Website
CHK-05757,CUS-62905,VEH-00771,2026-11-14,Tata,Nexon,Pune,Started,Started,Mobile App
CHK-05758,CUS-81658,VEH-02468,2026-11-22,Toyota,Innova Hycross,Chennai,Payment,Payment,Website
CHK-05759,CUS-25332,VEH-00436,2026-02-04,Hyundai,Venue,Delhi,Payment,Abandoned,Website
CHK-05760,CUS-62322,VEH-02295,2025-04-25,Tata,Nexon,Delhi,Started,Started,Website
CHK-05761,CUS-84592,VEH-04082,2026-11-29,Skoda,Kushaq,Mumbai,Payment,Payment,Website
CHK-05762,CUS-67537,VEH-03419,2026-07-08,Honda,City,Gurgaon,Payment,Payment,Walk-in
CHK-05763,CUS-30630,VEH-04247,2026-11-22,Toyota,Innova Hycross,Bengaluru,Payment,Payment,Website
CHK-05764,CUS-41447,VEH-03818,2026-01-03,Maruti Suzuki,Swift,Mumbai,Started,Started,Website
CHK-05765,CUS-85143,VEH-01589,2026-11-28,Hyundai,Creta,Ahmedabad,Payment,Payment,Website
CHK-05766,CUS-25147,VEH-04218,2026-03-11,Maruti Suzuki,Brezza,Chennai,Payment,Payment,Mobile App
CHK-05767,CUS-23755,VEH-02164,2026-05-23,Tata,Nexon,Ahmedabad,Started,Started,Call Center
CHK-05768,CUS-99978,VEH-02433,2026-09-12,Hyundai,Creta,Mumbai,Started,Started,Website
CHK-05769,CUS-92676,VEH-04801,2026-04-04,Hyundai,Creta,Chennai,Started,Started,Website
CHK-05770,CUS-96640,VEH-00945,2025-12-11,Hyundai,Creta,Ahmedabad,Started,Abandoned,Website
CHK-05771,CUS-69475,VEH-00685,2025-12-18,Maruti Suzuki,Brezza,Pune,Started,Started,Website
CHK-05772,CUS-54653,VEH-01764,2026-03-27,Tata,Nexon,Delhi,Started,Started,Mobile App
CHK-05773,CUS-47228,VEH-04900,2025-07-10,Hyundai,Venue,Chennai,Started,Abandoned,Call Center
CHK-05774,CUS-86200,VEH-00159,2026-07-31,Maruti Suzuki,Swift,Delhi,Started,Abandoned,Mobile App
CHK-05775,CUS-50435,VEH-04500,2026-09-28,Volkswagen,Virtus,Pune,Payment,Abandoned,Website
CHK-05776,CUS-68761,VEH-01709,2026-08-06,Tata,Nexon,Delhi,Payment,Payment,Mobile App
CHK-05777,CUS-65663,VEH-00184,2026-07-11,Mahindra,Scorpio-N,Ahmedabad,Payment,Abandoned,Website
CHK-05778,CUS-53292,VEH-02172,2025-10-23,Hyundai,Creta,Gurgaon,Payment,Abandoned,Mobile App
CHK-05779,CUS-25871,VEH-00321,2026-12-05,Maruti Suzuki,Ertiga,Bengaluru,Payment,Payment,Website
CHK-05780,CUS-97392,VEH-02521,2025-10-30,Hyundai,Creta,Ahmedabad,Payment,Payment,Walk-in
CHK-05781,CUS-35722,VEH-01598,2025-05-14,Mahindra,XUV700,Hyderabad,Started,Abandoned,Mobile App
CHK-05782,CUS-23756,VEH-04441,2025-07-26,Tata,Nexon,Pune,Payment,Payment,Call Center
CHK-05783,CUS-95168,VEH-03644,2026-11-08,Mahindra,Thar,Bengaluru,Payment,Payment,Walk-in
CHK-05784,CUS-21171,VEH-03251,2025-11-20,Hyundai,Creta,Delhi,Payment,Abandoned,Mobile App
CHK-05785,CUS-87472,VEH-04925,2026-11-26,Volkswagen,Virtus,Bengaluru,Payment,Payment,Website
CHK-05786,CUS-88885,VEH-03790,2026-06-15,Hyundai,Creta,Mumbai,Started,Started,Call Center
CHK-05787,CUS-68124,VEH-03182,2025-07-15,Toyota,Innova Hycross,Delhi,Started,Abandoned,Website
CHK-05788,CUS-30424,VEH-03770,2025-12-27,Hyundai,Creta,Mumbai,Payment,Payment,Website
CHK-05789,CUS-78203,VEH-04485,2026-07-24,MG,Hector,Hyderabad,Payment,Payment,Mobile App
CHK-05790,CUS-52816,VEH-03542,2026-06-19,Mahindra,XUV700,Pune,Payment,Abandoned,Mobile App
CHK-05791,CUS-96066,VEH-01200,2025-06-14,Hyundai,Creta,Pune,Payment,Abandoned,Website
CHK-05792,CUS-94948,VEH-03487,2026-06-22,Maruti Suzuki,Baleno,Mumbai,Started,Started,Mobile App
CHK-05793,CUS-25207,VEH-04075,2026-02-21,Maruti Suzuki,Ertiga,Bengaluru,Started,Started,Mobile App
CHK-05794,CUS-98825,VEH-04386,2025-07-10,Hyundai,Creta,Delhi,Started,Started,Walk-in
CHK-05795,CUS-30848,VEH-03188,2026-03-02,Mahindra,Thar,Mumbai,Started,Started,Mobile App
CHK-05796,CUS-60920,VEH-04994,2025-01-16,Hyundai,Venue,Ahmedabad,Payment,Abandoned,Website
CHK-05797,CUS-72580,VEH-04448,2026-07-26,Volkswagen,Virtus,Delhi,Payment,Payment,Walk-in
CHK-05798,CUS-75425,VEH-00701,2026-04-22,Hyundai,i20,Bengaluru,Payment,Payment,Call Center
CHK-05799,CUS-91150,VEH-00298,2026-12-02,Hyundai,Creta,Bengaluru,Payment,Abandoned,Call Center
CHK-05800,CUS-74930,VEH-02755,2026-04-18,Mahindra,Thar,Bengaluru,Payment,Abandoned,Website
CHK-05801,CUS-39032,VEH-01930,2025-04-21,Hyundai,Venue,Mumbai,Payment,Payment,Call Center
CHK-05802,CUS-62145,VEH-01211,2026-12-15,Toyota,Innova Hycross,Hyderabad,Payment,Payment,Walk-in
CHK-05803,CUS-54799,VEH-00427,2025-03-26,Tata,Nexon,Gurgaon,Payment,Abandoned,Call Center
CHK-05804,CUS-97900,VEH-00770,2026-11-01,Mahindra,Scorpio-N,Bengaluru,Payment,Payment,Walk-in
CHK-05805,CUS-89883,VEH-01323,2026-12-16,Hyundai,i20,Mumbai,Started,Abandoned,Website
CHK-05806,CUS-34365,VEH-00415,2026-02-24,Tata,Punch,Delhi,Started,Started,Website
CHK-05807,CUS-49604,VEH-03248,2025-09-11,Maruti Suzuki,Swift,Pune,Started,Started,Website
CHK-05808,CUS-39967,VEH-03819,2026-04-30,Mahindra,Scorpio-N,Bengaluru,Started,Abandoned,Website
CHK-05809,CUS-61370,VEH-01515,2025-08-21,MG,Hector,Chennai,Payment,Abandoned,Website
CHK-05810,CUS-37560,VEH-04323,2025-10-01,Volkswagen,Virtus,Gurgaon,Payment,Payment,Walk-in
CHK-05811,CUS-78487,VEH-03566,2025-10-18,Hyundai,Creta,Mumbai,Payment,Payment,Walk-in
CHK-05812,CUS-77900,VEH-03500,2025-04-06,MG,Hector,Delhi,Started,Started,Website
CHK-05813,CUS-61404,VEH-04461,2025-05-15,Tata,Nexon,Mumbai,Started,Started,Mobile App
CHK-05814,CUS-38655,VEH-01410,2026-07-27,Tata,Tiago,Pune,Payment,Payment,Website
CHK-05815,CUS-34587,VEH-02767,2025-04-24,Mahindra,XUV700,Mumbai,Payment,Payment,Walk-in
CHK-05816,CUS-50213,VEH-04873,2026-04-15,Maruti Suzuki,Baleno,Delhi,Started,Started,Website
CHK-05817,CUS-24805,VEH-02387,2026-05-19,Mahindra,Scorpio-N,Bengaluru,Payment,Abandoned,Walk-in
CHK-05818,CUS-87219,VEH-02554,2025-08-07,Kia,Seltos,Hyderabad,Payment,Payment,Walk-in
CHK-05819,CUS-91064,VEH-02369,2026-07-13,Toyota,Innova Hycross,Bengaluru,Payment,Payment,Walk-in
CHK-05820,CUS-60027,VEH-03632,2025-03-25,Mahindra,Thar,Delhi,Started,Started,Mobile App
CHK-05821,CUS-58034,VEH-03302,2026-09-12,Maruti Suzuki,Baleno,Chennai,Payment,Payment,Website
CHK-05822,CUS-43486,VEH-00007,2025-05-24,Maruti Suzuki,Brezza,Gurgaon,Payment,Abandoned,Mobile App
CHK-05823,CUS-61396,VEH-02008,2025-06-22,Tata,Nexon,Chennai,Payment,Abandoned,Mobile App
CHK-05824,CUS-64894,VEH-04770,2026-10-20,Hyundai,Creta,Gurgaon,Payment,Abandoned,Mobile App
CHK-05825,CUS-60197,VEH-02157,2026-04-03,BMW,3 Series,Bengaluru,Started,Started,Mobile App
CHK-05826,CUS-84018,VEH-04821,2026-11-15,Kia,Seltos,Mumbai,Payment,Payment,Website
CHK-05827,CUS-88216,VEH-00955,2026-09-07,Maruti Suzuki,Ertiga,Bengaluru,Payment,Payment,Walk-in
CHK-05828,CUS-39115,VEH-04100,2026-12-05,Maruti Suzuki,Baleno,Ahmedabad,Started,Abandoned,Website
CHK-05829,CUS-99978,VEH-01805,2026-05-01,Maruti Suzuki,Swift,Pune,Started,Started,Walk-in
CHK-05830,CUS-53711,VEH-03772,2025-02-02,Tata,Punch,Gurgaon,Payment,Abandoned,Website
CHK-05831,CUS-21651,VEH-04069,2026-11-14,Mahindra,Scorpio-N,Chennai,Started,Abandoned,Mobile App
CHK-05832,CUS-24664,VEH-02619,2026-02-07,Mahindra,Thar,Chennai,Started,Abandoned,Walk-in
CHK-05833,CUS-68839,VEH-00597,2026-11-22,Maruti Suzuki,Brezza,Chennai,Started,Started,Website
CHK-05834,CUS-39841,VEH-00685,2025-11-16,Maruti Suzuki,Brezza,Pune,Payment,Payment,Walk-in
CHK-05835,CUS-99895,VEH-01365,2026-04-12,Hyundai,Creta,Mumbai,Started,Abandoned,Website
CHK-05836,CUS-54130,VEH-04143,2026-10-17,Volkswagen,Virtus,Gurgaon,Payment,Payment,Mobile App
CHK-05837,CUS-27061,VEH-04198,2026-12-07,Hyundai,Venue,Gurgaon,Payment,Abandoned,Call Center
CHK-05838,CUS-26694,VEH-03164,2025-11-24,MG,Hector,Ahmedabad,Payment,Payment,Mobile App
CHK-05839,CUS-83383,VEH-04885,2026-11-28,Tata,Nexon,Hyderabad,Payment,Abandoned,Mobile App
CHK-05840,CUS-36926,VEH-02885,2025-05-21,Mahindra,Thar,Bengaluru,Payment,Payment,Call Center
CHK-05841,CUS-32190,VEH-04953,2026-04-27,Skoda,Kushaq,Pune,Payment,Abandoned,Mobile App
CHK-05842,CUS-92917,VEH-03095,2026-12-11,Skoda,Kushaq,Chennai,Payment,Payment,Walk-in
CHK-05843,CUS-81922,VEH-03697,2026-12-02,Hyundai,Creta,Bengaluru,Payment,Payment,Website
CHK-05844,CUS-86176,VEH-03076,2025-11-18,Kia,Seltos,Gurgaon,Payment,Abandoned,Mobile App
CHK-05845,CUS-76274,VEH-02984,2025-04-05,Mahindra,Thar,Gurgaon,Started,Started,Mobile App
CHK-05846,CUS-85989,VEH-04918,2025-02-09,Maruti Suzuki,Brezza,Gurgaon,Started,Started,Mobile App
CHK-05847,CUS-72729,VEH-00477,2026-04-06,Mahindra,XUV700,Mumbai,Payment,Payment,Mobile App
CHK-05848,CUS-22439,VEH-01836,2025-12-22,BMW,3 Series,Ahmedabad,Payment,Payment,Website
CHK-05849,CUS-58193,VEH-04412,2025-05-23,Hyundai,Creta,Mumbai,Payment,Payment,Walk-in
CHK-05850,CUS-27218,VEH-03600,2026-03-09,Maruti Suzuki,Swift,Hyderabad,Started,Abandoned,Call Center
CHK-05851,CUS-28290,VEH-02828,2026-03-31,Maruti Suzuki,Ertiga,Mumbai,Payment,Abandoned,Website
CHK-05852,CUS-38576,VEH-02284,2026-12-09,MG,Hector,Mumbai,Started,Abandoned,Call Center
CHK-05853,CUS-86361,VEH-03631,2025-07-01,Mahindra,Thar,Delhi,Started,Started,Website
CHK-05854,CUS-56052,VEH-04075,2026-02-11,Maruti Suzuki,Ertiga,Bengaluru,Started,Started,Website
