vehicle_id,brand,model,variant,fuel_type,location,dealer_id,stock_date,stock_status,listed_price
VEH-02946,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-01,2026-11-08,Sold,1176000
VEH-02947,Honda,City,ZX,Petrol,Delhi,DLR-DEL-02,2026-01-20,Sold,1609000
VEH-02948,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-02,2025-04-23,Sold,1657000
VEH-02949,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-03,2026-02-28,Sold,573000
VEH-02950,Maruti Suzuki,Brezza,ZXI,Petrol,Bengaluru,DLR-BLR-01,2026-11-08,Sold,1176000
VEH-02951,MG,Hector,Sharp,Petrol,Delhi,DLR-DEL-02,2025-01-26,Sold,1831000
VEH-02952,Hyundai,Venue,S,Petrol,Hyderabad,DLR-HYD-02,2026-11-29,Sold,1228000
VEH-02953,Mahindra,Scorpio-N,Z8L,Diesel,Hyderabad,DLR-HYD-01,2025-06-05,Sold,2111000
VEH-02954,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-03,2025-05-15,Sold,1770000
VEH-02955,MG,Hector,Sharp,Petrol,Bengaluru,DLR-BLR-03,2026-06-29,Sold,1656000
VEH-02956,Tata,Tiago,XZ+,Petrol,Chennai,DLR-CHN-01,2025-01-23,Sold,562000
VEH-02957,Honda,City,ZX,Petrol,Ahmedabad,DLR-AMD-02,2025-04-04,Sold,1440000
VEH-02958,MG,Hector,Sharp,Petrol,Bengaluru,DLR-BLR-03,2025-06-05,Sold,1838000
VEH-02959,Hyundai,Creta,SX,Petrol,Pune,DLR-PUN-03,2025-11-21,Sold,1678000
VEH-02960,Honda,City,ZX,Petrol,Delhi,DLR-DEL-02,2025-06-30,Sold,1428000
VEH-02961,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-01,2025-06-06,Sold,1463000
VEH-02962,Hyundai,Venue,S,Petrol,Delhi,DLR-DEL-03,2026-02-25,Sold,1021000
VEH-02963,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-02,2025-09-14,Sold,698000
VEH-02964,Tata,Tiago,XZ+,Petrol,Mumbai,DLR-MUM-02,2025-04-11,Sold,570000
VEH-02965,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-02,2026-05-05,Sold,763000
VEH-02966,Mahindra,Scorpio-N,Z8L,Diesel,Hyderabad,DLR-HYD-02,2026-03-29,Sold,2288000
VEH-02967,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-01,2026-05-20,Sold,816000
VEH-02968,Toyota,Innova Hycross,ZX,Hybrid,Gurgaon,DLR-GGN-02,2025-03-13,Sold,2461000
VEH-02969,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-02,2025-06-04,Sold,748000
VEH-02970,BMW,3 Series,330Li,Petrol,Chennai,DLR-CHN-03,2025-07-22,Sold,5456000
VEH-02971,Hyundai,Creta,SX,Petrol,Chennai,DLR-CHN-01,2025-12-31,Sold,1688000
VEH-02972,Skoda,Kushaq,Style,Petrol,Delhi,DLR-DEL-03,2026-08-29,Sold,1717000
VEH-02973,BMW,3 Series,330Li,Petrol,Bengaluru,DLR-BLR-02,2025-07-17,Sold,5851000
VEH-02974,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-01,2026-05-18,Sold,1543000
VEH-02975,Honda,City,ZX,Petrol,Pune,DLR-PUN-01,2025-11-11,Sold,1414000
VEH-02976,Hyundai,i20,Asta,Petrol,Delhi,DLR-DEL-01,2025-10-08,Sold,971000
VEH-02977,BMW,3 Series,330Li,Petrol,Hyderabad,DLR-HYD-01,2025-12-08,Sold,4864000
VEH-02978,Maruti Suzuki,Baleno,Zeta,Petrol,Gurgaon,DLR-GGN-01,2026-08-12,Sold,724000
VEH-02979,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-02,2026-01-26,Sold,1578000
VEH-02980,Maruti Suzuki,Swift,VXI,Petrol,Hyderabad,DLR-HYD-02,2025-12-11,Sold,742000
VEH-02981,Mahindra,Thar,LX,Diesel,Ahmedabad,DLR-AMD-02,2026-02-22,Sold,1770000
VEH-02982,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-02,2026-07-21,Sold,769000
VEH-02983,Tata,Nexon,Fearless+,Electric,Mumbai,DLR-MUM-02,2026-11-20,Sold,1533000
VEH-02984,Mahindra,Thar,LX,Diesel,Gurgaon,DLR-GGN-01,2025-01-25,Sold,1551000
VEH-02985,Mahindra,Thar,LX,Diesel,Pune,DLR-PUN-01,2025-07-02,Sold,1802000
VEH-02986,Maruti Suzuki,Swift,VXI,Petrol,Hyderabad,DLR-HYD-01,2025-04-01,Sold,668000
VEH-02987,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-02,2026-09-26,Sold,667000
VEH-02988,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-02,2026-10-10,Sold,1149000
VEH-02989,Mahindra,Scorpio-N,Z8L,Diesel,Pune,DLR-PUN-01,2025-02-28,Sold,2411000
VEH-02990,Maruti Suzuki,Baleno,Zeta,Petrol,Gurgaon,DLR-GGN-01,2025-07-11,Sold,743000
VEH-02991,Mahindra,XUV700,AX7,Diesel,Pune,DLR-PUN-02,2025-08-28,Sold,2105000
VEH-02992,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-02,2026-10-04,Sold,784000
VEH-02993,Maruti Suzuki,Brezza,ZXI,Petrol,Ahmedabad,DLR-AMD-02,2026-09-13,Sold,1075000
VEH-02994,Tata,Nexon,Fearless+,Electric,Chennai,DLR-CHN-03,2025-03-05,Sold,1716000
VEH-02995,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-01,2025-07-23,Sold,1114000
VEH-02996,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-01,2025-05-08,Sold,739000
VEH-02997,Maruti Suzuki,Brezza,ZXI,Petrol,Ahmedabad,DLR-AMD-01,2025-06-17,Sold,1182000
VEH-02998,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-02,2026-06-04,Sold,786000
VEH-02999,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-02,2025-09-05,Sold,1261000
VEH-03000,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-02,2025-10-17,Sold,690000
VEH-03001,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-02,2025-03-04,Sold,759000
VEH-03002,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-03,2026-04-03,Sold,652000
VEH-03003,Skoda,Kushaq,Style,Petrol,Hyderabad,DLR-HYD-02,2026-08-27,Sold,1660000
VEH-03004,Tata,Tiago,XZ+,Petrol,Hyderabad,DLR-HYD-01,2026-08-07,Sold,627000
VEH-03005,Mahindra,XUV700,AX7,Diesel,Bengaluru,DLR-BLR-02,2026-05-08,Sold,2269000
VEH-03006,Tata,Nexon,Fearless+,Electric,Chennai,DLR-CHN-02,2026-07-15,Sold,1871000
VEH-03007,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-01,2025-12-29,Sold,1189000
VEH-03008,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-02,2026-04-21,Sold,1727000
VEH-03009,Hyundai,i20,Asta,Petrol,Mumbai,DLR-MUM-02,2026-03-07,Sold,786000
VEH-03010,Toyota,Innova Hycross,ZX,Hybrid,Chennai,DLR-CHN-02,2026-10-11,Sold,2432000
VEH-03011,Hyundai,Venue,S,Petrol,Pune,DLR-PUN-03,2025-06-27,Sold,1017000
VEH-03012,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-01,2025-01-18,Sold,840000
VEH-03013,Tata,Nexon,Fearless+,Electric,Mumbai,DLR-MUM-01,2025-01-24,Sold,1744000
VEH-03014,Hyundai,Venue,S,Petrol,Bengaluru,DLR-BLR-03,2025-10-13,Sold,1056000
VEH-03015,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-02,2026-03-21,Sold,1202000
VEH-03016,MG,Hector,Sharp,Petrol,Mumbai,DLR-MUM-03,2025-03-04,Sold,1981000
VEH-03017,Volkswagen,Virtus,GT,Petrol,Pune,DLR-PUN-02,2026-05-05,Sold,1691000
VEH-03018,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-02,2025-08-11,Sold,1593000
VEH-03019,Tata,Nexon,Fearless+,Electric,Gurgaon,DLR-GGN-01,2025-12-14,Sold,1812000
VEH-03020,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-01,2026-09-07,Sold,1446000
VEH-03021,Tata,Nexon,Creative,Petrol,Bengaluru,DLR-BLR-02,2025-05-13,Sold,1169000
VEH-03022,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-01,2026-04-04,Sold,829000
VEH-03023,Hyundai,Venue,S,Petrol,Mumbai,DLR-MUM-02,2025-08-29,Sold,1100000
VEH-03024,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-02,2025-10-16,Sold,814000
VEH-03025,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-01,2025-05-12,Sold,804000
VEH-03026,Mahindra,Scorpio-N,Z8L,Diesel,Hyderabad,DLR-HYD-01,2026-09-01,Sold,2314000
VEH-03027,Maruti Suzuki,Ertiga,ZXI+,CNG,Ahmedabad,DLR-AMD-02,2026-08-01,Sold,1230000
VEH-03028,Toyota,Innova Hycross,ZX,Hybrid,Bengaluru,DLR-BLR-01,2026-01-30,Sold,3048000
VEH-03029,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-03,2026-05-19,Sold,838000
VEH-03030,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-02,2025-03-11,Sold,870000
VEH-03031,Hyundai,Venue,S,Petrol,Mumbai,DLR-MUM-02,2025-05-28,Sold,1126000
VEH-03032,Kia,Seltos,HTX,Petrol,Pune,DLR-PUN-01,2025-08-18,Sold,1604000
VEH-03033,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-03,2026-05-11,Sold,686000
VEH-03034,Mahindra,Scorpio-N,Z8L,Diesel,Gurgaon,DLR-GGN-02,2025-11-19,Sold,2309000
VEH-03035,Toyota,Innova Hycross,ZX,Hybrid,Mumbai,DLR-MUM-03,2025-07-13,Sold,3225000
VEH-03036,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-03,2025-03-05,Sold,739000
VEH-03037,Tata,Nexon,Creative,Petrol,Delhi,DLR-DEL-01,2026-01-22,Sold,1196000
VEH-03038,Tata,Tiago,XZ+,Petrol,Ahmedabad,DLR-AMD-02,2025-09-26,Sold,612000
VEH-03039,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-03,2026-10-23,Sold,827000
VEH-03040,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-01,2026-04-04,Sold,746000
VEH-03041,Tata,Nexon,Creative,Petrol,Hyderabad,DLR-HYD-02,2025-04-22,Sold,1120000
VEH-03042,Hyundai,i20,Asta,Petrol,Mumbai,DLR-MUM-03,2026-04-11,Sold,852000
VEH-03043,Maruti Suzuki,Brezza,ZXI,Petrol,Mumbai,DLR-MUM-01,2025-05-08,Sold,1006000
VEH-03044,Kia,Seltos,HTX,Petrol,Delhi,DLR-DEL-02,2025-05-27,Sold,1441000
VEH-03045,Kia,Seltos,HTX,Petrol,Bengaluru,DLR-BLR-01,2026-10-07,Sold,1502000
VEH-03046,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-02,2026-09-21,Sold,568000
VEH-03047,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-03,2025-02-11,Sold,690000
VEH-03048,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-01,2026-05-25,Sold,665000
VEH-03049,Honda,City,ZX,Petrol,Mumbai,DLR-MUM-01,2026-06-21,Sold,1363000
VEH-03050,MG,Hector,Sharp,Petrol,Mumbai,DLR-MUM-02,2026-01-02,Sold,1966000
VEH-03051,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-01,2026-05-21,Sold,751000
VEH-03052,Tata,Nexon,Creative,Petrol,Delhi,DLR-DEL-03,2026-02-11,Sold,1335000
VEH-03053,Maruti Suzuki,Brezza,ZXI,Petrol,Ahmedabad,DLR-AMD-01,2026-04-06,Sold,1061000
VEH-03054,Maruti Suzuki,Baleno,Zeta,Petrol,Gurgaon,DLR-GGN-02,2025-08-22,Sold,781000
VEH-03055,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-01,2025-02-24,Sold,706000
VEH-03056,Tata,Nexon,Fearless+,Electric,Pune,DLR-PUN-01,2025-06-07,Sold,1560000
VEH-03057,Tata,Nexon,Fearless+,Electric,Bengaluru,DLR-BLR-03,2026-11-19,Sold,1692000
VEH-03058,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-02,2025-01-26,Sold,755000
VEH-03059,Tata,Nexon,Creative,Petrol,Pune,DLR-PUN-03,2025-02-07,Sold,1086000
VEH-03060,Maruti Suzuki,Ertiga,ZXI+,CNG,Delhi,DLR-DEL-02,2025-03-25,Sold,1287000
VEH-03061,Toyota,Innova Hycross,ZX,Hybrid,Delhi,DLR-DEL-01,2026-02-12,Sold,2497000
VEH-03062,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-03,2026-10-01,Sold,1124000
VEH-03063,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-02,2025-06-14,Sold,1807000
VEH-03064,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-02,2025-07-21,Sold,1147000
VEH-03065,Honda,City,ZX,Petrol,Bengaluru,DLR-BLR-03,2025-10-21,Sold,1511000
VEH-03066,Maruti Suzuki,Swift,VXI,Petrol,Hyderabad,DLR-HYD-02,2025-07-30,Sold,696000
VEH-03067,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-01,2025-07-31,Sold,771000
VEH-03068,Mahindra,Scorpio-N,Z8L,Diesel,Chennai,DLR-CHN-02,2026-11-23,Sold,1909000
VEH-03069,Toyota,Innova Hycross,ZX,Hybrid,Ahmedabad,DLR-AMD-02,2026-04-21,Sold,2335000
VEH-03070,Tata,Tiago,XZ+,Petrol,Mumbai,DLR-MUM-02,2025-08-12,Sold,690000
VEH-03071,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-01,2025-12-09,Sold,701000
VEH-03072,Tata,Nexon,Fearless+,Electric,Chennai,DLR-CHN-03,2025-12-03,Sold,1724000
VEH-03073,Skoda,Kushaq,Style,Petrol,Hyderabad,DLR-HYD-01,2026-05-20,Sold,1781000
VEH-03074,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-03,2025-09-13,Sold,679000
VEH-03075,Tata,Punch,Adventure,Petrol,Ahmedabad,DLR-AMD-01,2026-09-28,Sold,665000
VEH-03076,Kia,Seltos,HTX,Petrol,Gurgaon,DLR-GGN-01,2025-11-08,Sold,1507000
VEH-03077,Hyundai,Venue,S,Petrol,Delhi,DLR-DEL-01,2025-04-11,Sold,967000
VEH-03078,Hyundai,Creta,SX(O),Diesel,Hyderabad,DLR-HYD-02,2026-01-18,Sold,1627000
VEH-03079,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-02,2025-02-06,Sold,1840000
VEH-03080,Maruti Suzuki,Baleno,Zeta,Petrol,Mumbai,DLR-MUM-02,2025-07-30,Sold,750000
VEH-03081,Honda,City,ZX,Petrol,Chennai,DLR-CHN-03,2025-02-02,Sold,1523000
VEH-03082,Maruti Suzuki,Brezza,ZXI,Petrol,Pune,DLR-PUN-03,2025-08-30,Sold,1213000
VEH-03083,Toyota,Innova Hycross,ZX,Hybrid,Hyderabad,DLR-HYD-02,2025-10-05,Sold,2303000
VEH-03084,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-03,2025-06-07,Sold,615000
VEH-03085,Maruti Suzuki,Swift,VXI,Petrol,Hyderabad,DLR-HYD-01,2025-02-09,Sold,776000
VEH-03086,Hyundai,i20,Asta,Petrol,Delhi,DLR-DEL-01,2025-01-15,Sold,927000
VEH-03087,Honda,City,ZX,Petrol,Hyderabad,DLR-HYD-02,2025-10-17,Sold,1648000
VEH-03088,Tata,Nexon,Fearless+,Electric,Ahmedabad,DLR-AMD-01,2026-11-20,Sold,1629000
VEH-03089,Volkswagen,Virtus,GT,Petrol,Mumbai,DLR-MUM-03,2026-04-05,Sold,1794000
VEH-03090,Maruti Suzuki,Swift,VXI,Petrol,Hyderabad,DLR-HYD-02,2026-07-28,Sold,774000
VEH-03091,Mahindra,Thar,LX,Diesel,Chennai,DLR-CHN-03,2025-02-19,Sold,1713000
VEH-03092,Hyundai,Creta,SX(O),Diesel,Hyderabad,DLR-HYD-02,2026-04-30,Sold,1717000
VEH-03093,Hyundai,Venue,S,Petrol,Gurgaon,DLR-GGN-01,2025-11-26,Sold,1267000
VEH-03094,Hyundai,Creta,SX(O),Diesel,Mumbai,DLR-MUM-02,2026-01-18,Sold,2028000
VEH-03095,Skoda,Kushaq,Style,Petrol,Chennai,DLR-CHN-01,2026-11-21,Sold,1796000
VEH-03096,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-02,2025-03-31,Sold,714000
VEH-03097,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-02,2026-10-24,Sold,1228000
VEH-03098,Hyundai,i20,Asta,Petrol,Delhi,DLR-DEL-03,2025-06-19,Sold,790000
VEH-03099,Hyundai,Creta,SX(O),Diesel,Gurgaon,DLR-GGN-01,2026-09-07,Sold,1899000
VEH-03100,Tata,Nexon,Creative,Petrol,Ahmedabad,DLR-AMD-01,2026-08-12,Sold,1051000
VEH-03101,Skoda,Kushaq,Style,Petrol,Chennai,DLR-CHN-03,2026-02-11,Sold,1373000
VEH-03102,Kia,Seltos,HTX,Petrol,Ahmedabad,DLR-AMD-01,2026-06-18,Sold,1333000
VEH-03103,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-03,2026-11-13,Sold,724000
VEH-03104,Mahindra,XUV700,AX7,Diesel,Chennai,DLR-CHN-02,2026-05-17,Sold,2009000
VEH-03105,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-02,2026-07-17,Sold,1859000
VEH-03106,Hyundai,Venue,S,Petrol,Hyderabad,DLR-HYD-02,2025-08-14,Sold,1235000
VEH-03107,Hyundai,Creta,SX(O),Diesel,Bengaluru,DLR-BLR-01,2025-08-21,Sold,2014000
VEH-03108,Maruti Suzuki,Brezza,ZXI,Petrol,Chennai,DLR-CHN-01,2025-01-02,Sold,1238000
VEH-03109,Mahindra,Thar,LX,Diesel,Delhi,DLR-DEL-01,2025-11-11,Sold,1667000
VEH-03110,Mahindra,XUV700,AX7,Diesel,Bengaluru,DLR-BLR-01,2026-07-10,Sold,2543000
VEH-03111,Maruti Suzuki,Baleno,Zeta,Petrol,Ahmedabad,DLR-AMD-01,2025-01-18,Sold,727000
VEH-03112,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-03,2025-03-16,Sold,1414000
VEH-03113,Maruti Suzuki,Ertiga,ZXI+,CNG,Gurgaon,DLR-GGN-02,2026-01-03,Sold,1196000
VEH-03114,Maruti Suzuki,Swift,VXI,Petrol,Hyderabad,DLR-HYD-02,2026-02-03,Sold,744000
VEH-03115,Maruti Suzuki,Brezza,ZXI,Petrol,Delhi,DLR-DEL-03,2026-05-06,Sold,1001000
VEH-03116,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-02,2025-11-25,Sold,649000
VEH-03117,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-02,2026-07-07,Sold,674000
VEH-03118,Hyundai,i20,Asta,Petrol,Hyderabad,DLR-HYD-02,2026-05-19,Sold,786000
VEH-03119,Hyundai,Venue,S,Petrol,Gurgaon,DLR-GGN-01,2026-05-03,Sold,1069000
VEH-03120,Tata,Nexon,Creative,Petrol,Pune,DLR-PUN-03,2026-10-10,Sold,1028000
VEH-03121,Hyundai,i20,Asta,Petrol,Chennai,DLR-CHN-01,2026-09-12,Sold,900000
VEH-03122,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-03,2026-04-09,Sold,704000
VEH-03123,Tata,Punch,Adventure,Petrol,Pune,DLR-PUN-03,2025-05-13,Sold,654000
VEH-03124,MG,Hector,Sharp,Petrol,Delhi,DLR-DEL-03,2025-07-06,Sold,2094000
VEH-03125,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-03,2026-11-02,Sold,1750000
VEH-03126,Maruti Suzuki,Swift,VXI,Petrol,Hyderabad,DLR-HYD-02,2025-06-29,Sold,764000
VEH-03127,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-02,2026-09-09,Sold,1549000
VEH-03128,Hyundai,i20,Asta,Petrol,Chennai,DLR-CHN-01,2025-07-24,Sold,903000
VEH-03129,Tata,Nexon,Fearless+,Electric,Pune,DLR-PUN-03,2026-11-02,Sold,1580000
VEH-03130,Mahindra,Scorpio-N,Z8L,Diesel,Pune,DLR-PUN-01,2025-08-18,Sold,2038000
VEH-03131,Kia,Seltos,HTX,Petrol,Hyderabad,DLR-HYD-02,2025-08-24,Sold,1645000
VEH-03132,Hyundai,i20,Asta,Petrol,Chennai,DLR-CHN-01,2025-04-15,Sold,822000
VEH-03133,Maruti Suzuki,Baleno,Zeta,Petrol,Chennai,DLR-CHN-03,2026-08-01,Sold,726000
VEH-03134,Hyundai,i20,Asta,Petrol,Bengaluru,DLR-BLR-03,2026-03-18,Sold,785000
VEH-03135,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-02,2026-10-14,Sold,699000
VEH-03136,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-02,2026-03-24,Sold,862000
VEH-03137,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-01,2025-09-28,Sold,730000
VEH-03138,Hyundai,Creta,SX(O),Diesel,Bengaluru,DLR-BLR-01,2025-05-22,Sold,1673000
VEH-03139,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-01,2026-11-13,Sold,699000
VEH-03140,Hyundai,i20,Asta,Petrol,Gurgaon,DLR-GGN-02,2026-07-26,Sold,847000
VEH-03141,Tata,Nexon,Fearless+,Electric,Gurgaon,DLR-GGN-01,2026-08-21,Sold,1701000
VEH-03142,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-01,2025-06-01,Sold,796000
VEH-03143,Maruti Suzuki,Baleno,Zeta,Petrol,Chennai,DLR-CHN-01,2026-01-17,Sold,735000
VEH-03144,Tata,Nexon,Fearless+,Electric,Pune,DLR-PUN-03,2026-11-14,Sold,1626000
VEH-03145,Tata,Punch,Adventure,Petrol,Pune,DLR-PUN-01,2025-11-25,Sold,764000
VEH-03146,Kia,Seltos,HTX,Petrol,Ahmedabad,DLR-AMD-01,2026-11-12,Sold,1523000
VEH-03147,Tata,Nexon,Fearless+,Electric,Mumbai,DLR-MUM-01,2026-02-03,Sold,1773000
VEH-03148,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-01,2025-05-31,Sold,705000
VEH-03149,Kia,Seltos,HTX,Petrol,Mumbai,DLR-MUM-01,2026-05-06,Sold,1542000
VEH-03150,BMW,3 Series,330Li,Petrol,Pune,DLR-PUN-01,2025-09-11,Sold,5646000
VEH-03151,Kia,Seltos,HTX,Petrol,Bengaluru,DLR-BLR-01,2025-09-27,Sold,1488000
VEH-03152,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-02,2026-02-10,Sold,656000
VEH-03153,Maruti Suzuki,Brezza,ZXI,Petrol,Chennai,DLR-CHN-02,2026-02-06,Sold,1210000
VEH-03154,Tata,Punch,Adventure,Petrol,Ahmedabad,DLR-AMD-01,2026-05-07,Sold,900000
VEH-03155,Toyota,Innova Hycross,ZX,Hybrid,Hyderabad,DLR-HYD-01,2025-09-06,Sold,2893000
VEH-03156,Tata,Nexon,Creative,Petrol,Delhi,DLR-DEL-01,2026-03-21,Sold,1287000
VEH-03157,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-01,2025-05-31,Sold,659000
VEH-03158,Hyundai,Venue,S,Petrol,Bengaluru,DLR-BLR-02,2026-10-29,Sold,1114000
VEH-03159,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-02,2025-11-13,Sold,1817000
VEH-03160,Volkswagen,Virtus,GT,Petrol,Delhi,DLR-DEL-02,2026-08-28,Sold,1735000
VEH-03161,Tata,Punch,Adventure,Petrol,Chennai,DLR-CHN-03,2026-11-09,Sold,710000
VEH-03162,Tata,Nexon,Fearless+,Electric,Pune,DLR-PUN-02,2025-12-18,Sold,1762000
VEH-03163,Tata,Nexon,Creative,Petrol,Hyderabad,DLR-HYD-02,2026-10-08,Sold,1117000
VEH-03164,MG,Hector,Sharp,Petrol,Ahmedabad,DLR-AMD-01,2025-11-18,Sold,1951000
VEH-03165,Honda,City,ZX,Petrol,Delhi,DLR-DEL-02,2025-11-11,Sold,1378000
VEH-03166,Kia,Seltos,HTX,Petrol,Delhi,DLR-DEL-02,2025-10-14,Sold,1415000
VEH-03167,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-01,2026-09-21,Sold,711000
VEH-03168,Mahindra,Thar,LX,Diesel,Chennai,DLR-CHN-01,2026-01-07,Sold,1975000
VEH-03169,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-02,2026-08-20,Sold,1246000
VEH-03170,Maruti Suzuki,Brezza,ZXI,Petrol,Chennai,DLR-CHN-02,2026-10-17,Sold,1106000
VEH-03171,Maruti Suzuki,Brezza,ZXI,Petrol,Chennai,DLR-CHN-02,2025-07-08,Sold,1234000
VEH-03172,Hyundai,Venue,S,Petrol,Bengaluru,DLR-BLR-03,2025-10-06,Sold,1230000
VEH-03173,Hyundai,i20,Asta,Petrol,Bengaluru,DLR-BLR-02,2026-09-14,Sold,798000
VEH-03174,Maruti Suzuki,Ertiga,ZXI+,CNG,Gurgaon,DLR-GGN-02,2025-01-05,Sold,1024000
VEH-03175,Maruti Suzuki,Brezza,ZXI,Petrol,Gurgaon,DLR-GGN-02,2026-04-12,Sold,1261000
VEH-03176,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-03,2026-03-08,Sold,741000
VEH-03177,Hyundai,Creta,SX,Petrol,Gurgaon,DLR-GGN-02,2026-09-03,Sold,1435000
VEH-03178,Tata,Nexon,Fearless+,Electric,Bengaluru,DLR-BLR-01,2025-05-25,Sold,1582000
VEH-03179,Maruti Suzuki,Baleno,Zeta,Petrol,Chennai,DLR-CHN-01,2025-02-13,Sold,737000
VEH-03180,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-02,2025-05-12,Sold,1781000
VEH-03181,Maruti Suzuki,Baleno,Zeta,Petrol,Chennai,DLR-CHN-02,2025-07-30,Sold,730000
VEH-03182,Toyota,Innova Hycross,ZX,Hybrid,Delhi,DLR-DEL-01,2025-04-26,Sold,2625000
VEH-03183,Skoda,Kushaq,Style,Petrol,Chennai,DLR-CHN-02,2026-03-18,Sold,1536000
VEH-03184,Maruti Suzuki,Ertiga,ZXI+,CNG,Hyderabad,DLR-HYD-02,2026-07-21,Sold,1171000
VEH-03185,Kia,Seltos,HTX,Petrol,Mumbai,DLR-MUM-03,2026-08-23,Sold,1442000
VEH-03186,Mahindra,Scorpio-N,Z8L,Diesel,Mumbai,DLR-MUM-02,2025-07-29,Sold,2244000
