sale_id,customer_id,vehicle_id,sale_date,brand,model,location,dealer_id,selling_price,trade_in_used
SAL-02840,CUS-02840,VEH-02635,2026-07-25,Mahindra,XUV700,Bengaluru,DLR-BLR-03,2150000,false
SAL-02841,CUS-02841,VEH-00675,2026-05-31,Mahindra,Thar,Gurgaon,DLR-GGN-02,1937000,true
SAL-02842,CUS-02842,VEH-02953,2025-07-16,Mahindra,Scorpio-N,Hyderabad,DLR-HYD-01,2121000,true
SAL-02843,CUS-02843,VEH-01815,2026-05-09,Maruti Suzuki,Swift,Chennai,DLR-CHN-03,744000,false
SAL-02844,CUS-02844,VEH-01306,2025-03-15,Hyundai,Creta,Bengaluru,DLR-BLR-03,1925000,true
SAL-02845,CUS-02845,VEH-04208,2026-01-28,Hyundai,Creta,Chennai,DLR-CHN-02,1573000,false
SAL-02846,CUS-02846,VEH-01288,2026-11-28,Maruti Suzuki,Swift,Gurgaon,DLR-GGN-01,749000,true
SAL-02847,CUS-02847,VEH-03964,2026-05-29,Mahindra,XUV700,Gurgaon,DLR-GGN-01,2082000,false
SAL-02848,CUS-02848,VEH-02733,2026-08-15,Maruti Suzuki,Baleno,Delhi,DLR-DEL-01,731000,false
SAL-02849,CUS-02849,VEH-04084,2025-10-10,Volkswagen,Virtus,Pune,DLR-PUN-03,1383000,true
SAL-02850,CUS-02850,VEH-03452,2026-12-16,Tata,Punch,Hyderabad,DLR-HYD-02,799000,true
SAL-02851,CUS-02851,VEH-00473,2025-08-08,Kia,Seltos,Bengaluru,DLR-BLR-03,1652000,true
SAL-02852,CUS-02852,VEH-00417,2025-10-12,Honda,City,Hyderabad,DLR-HYD-02,1343000,true
SAL-02853,CUS-02853,VEH-04087,2026-07-04,Honda,City,Delhi,DLR-DEL-02,1429000,true
SAL-02854,CUS-02854,VEH-00935,2026-12-05,Kia,Seltos,Hyderabad,DLR-HYD-01,1594000,false
SAL-02855,CUS-02855,VEH-00475,2025-09-19,Tata,Nexon,Bengaluru,DLR-BLR-02,1151000,true
SAL-02856,CUS-02856,VEH-02480,2026-04-26,Mahindra,XUV700,Delhi,DLR-DEL-03,2346000,false
SAL-02857,CUS-02857,VEH-03893,2026-11-18,Maruti Suzuki,Ertiga,Mumbai,DLR-MUM-01,1289000,true
SAL-02858,CUS-02858,VEH-01098,2026-12-12,Tata,Nexon,Mumbai,DLR-MUM-02,1745000,true
SAL-02859,CUS-02859,VEH-02271,2026-09-01,Volkswagen,Virtus,Ahmedabad,DLR-AMD-02,1449000,true
SAL-02860,CUS-02860,VEH-00160,2026-05-01,Maruti Suzuki,Swift,Bengaluru,DLR-BLR-02,642000,false
SAL-02861,CUS-02861,VEH-03470,2025-12-18,Maruti Suzuki,Swift,Bengaluru,DLR-BLR-02,707000,true
SAL-02862,CUS-02862,VEH-01118,2025-02-06,Volkswagen,Virtus,Delhi,DLR-DEL-03,1401000,false
SAL-02863,CUS-02863,VEH-00006,2026-01-16,Mahindra,Scorpio-N,Mumbai,DLR-MUM-02,1979000,true
SAL-02864,CUS-02864,VEH-00131,2025-07-30,Volkswagen,Virtus,Hyderabad,DLR-HYD-02,1591000,true
SAL-02865,CUS-02865,VEH-01218,2026-01-21,Tata,Nexon,Ahmedabad,DLR-AMD-02,1759000,true
SAL-02866,CUS-02866,VEH-02440,2026-10-05,Maruti Suzuki,Ertiga,Mumbai,DLR-MUM-02,1027000,true
SAL-02867,CUS-02867,VEH-02967,2026-07-06,Tata,Punch,Delhi,DLR-DEL-01,815000,false
SAL-02868,CUS-02868,VEH-02483,2025-04-06,Maruti Suzuki,Baleno,Chennai,DLR-CHN-02,730000,false
SAL-02869,CUS-02869,VEH-03900,2025-02-27,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-01,1076000,true
SAL-02870,CUS-02870,VEH-03549,2026-10-20,Toyota,Innova Hycross,Gurgaon,DLR-GGN-02,2387000,true
SAL-02871,CUS-02871,VEH-03746,2026-08-13,Tata,Tiago,Delhi,DLR-DEL-01,554000,false
SAL-02872,CUS-02872,VEH-00638,2025-06-20,Tata,Punch,Pune,DLR-PUN-03,737000,false
SAL-02873,CUS-02873,VEH-04602,2026-05-06,Tata,Nexon,Ahmedabad,DLR-AMD-02,1743000,true
SAL-02874,CUS-02874,VEH-04580,2026-04-20,Tata,Tiago,Pune,DLR-PUN-01,563000,true
SAL-02875,CUS-02875,VEH-01138,2026-04-05,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-01,709000,false
SAL-02876,CUS-02876,VEH-03709,2025-04-06,Hyundai,Venue,Mumbai,DLR-MUM-01,1016000,true
SAL-02877,CUS-02877,VEH-04033,2026-04-01,Tata,Punch,Delhi,DLR-DEL-01,689000,true
SAL-02878,CUS-02878,VEH-01163,2026-06-12,Tata,Punch,Delhi,DLR-DEL-02,663000,false
SAL-02879,CUS-02879,VEH-04275,2025-08-14,Hyundai,Creta,Hyderabad,DLR-HYD-02,1968000,true
SAL-02880,CUS-02880,VEH-03302,2026-08-07,Maruti Suzuki,Baleno,Chennai,DLR-CHN-03,762000,true
SAL-02881,CUS-02881,VEH-00717,2025-07-31,Maruti Suzuki,Brezza,Ahmedabad,DLR-AMD-02,1209000,true
SAL-02882,CUS-02882,VEH-04955,2025-05-23,Skoda,Kushaq,Chennai,DLR-CHN-02,1744000,true
SAL-02883,CUS-02883,VEH-00607,2026-08-14,Tata,Punch,Hyderabad,DLR-HYD-01,798000,true
SAL-02884,CUS-02884,VEH-02262,2025-05-23,Tata,Nexon,Chennai,DLR-CHN-01,1656000,false
SAL-02885,CUS-02885,VEH-00586,2026-04-10,Kia,Seltos,Chennai,DLR-CHN-03,1490000,false
SAL-02886,CUS-02886,VEH-00940,2025-06-05,Toyota,Innova Hycross,Delhi,DLR-DEL-01,2802000,true
SAL-02887,CUS-02887,VEH-04328,2025-05-09,Honda,City,Delhi,DLR-DEL-03,1510000,false
SAL-02888,CUS-02888,VEH-00661,2026-02-27,Hyundai,Creta,Gurgaon,DLR-GGN-01,1826000,true
SAL-02889,CUS-02889,VEH-04701,2025-04-20,Hyundai,Creta,Mumbai,DLR-MUM-02,1589000,false
SAL-02890,CUS-02890,VEH-01439,2026-12-20,Hyundai,Creta,Hyderabad,DLR-HYD-02,1619000,true
SAL-02891,CUS-02891,VEH-00499,2025-06-02,Mahindra,Thar,Hyderabad,DLR-HYD-01,1511000,false
SAL-02892,CUS-02892,VEH-02927,2026-12-20,Maruti Suzuki,Ertiga,Hyderabad,DLR-HYD-02,1191000,true
SAL-02893,CUS-02893,VEH-02055,2026-12-20,Tata,Punch,Gurgaon,DLR-GGN-01,778000,true
SAL-02894,CUS-02894,VEH-00788,2025-09-24,Maruti Suzuki,Swift,Mumbai,DLR-MUM-01,659000,true
SAL-02895,CUS-02895,VEH-00691,2026-07-10,Mahindra,XUV700,Delhi,DLR-DEL-03,2547000,true
SAL-02896,CUS-02896,VEH-04714,2026-05-20,Hyundai,Creta,Ahmedabad,DLR-AMD-01,1644000,true
SAL-02897,CUS-02897,VEH-03592,2025-02-20,Maruti Suzuki,Baleno,Gurgaon,DLR-GGN-02,882000,false
SAL-02898,CUS-02898,VEH-00032,2025-06-02,Maruti Suzuki,Swift,Ahmedabad,DLR-AMD-01,765000,false
SAL-02899,CUS-02899,VEH-03589,2026-09-12,Hyundai,Creta,Bengaluru,DLR-BLR-02,1899000,true
SAL-02900,CUS-02900,VEH-03309,2025-09-13,Hyundai,Creta,Gurgaon,DLR-GGN-01,1682000,false
SAL-02901,CUS-02901,VEH-03587,2025-04-09,Hyundai,Creta,Delhi,DLR-DEL-03,1630000,true
SAL-02902,CUS-02902,VEH-03687,2026-01-07,Mahindra,XUV700,Mumbai,DLR-MUM-03,1991000,false
SAL-02903,CUS-02903,VEH-00411,2026-01-12,Tata,Punch,Mumbai,DLR-MUM-01,806000,false
SAL-02904,CUS-02904,VEH-03194,2026-06-21,Mahindra,Scorpio-N,Mumbai,DLR-MUM-03,2117000,true
SAL-02905,CUS-02905,VEH-03232,2026-06-28,Hyundai,i20,Delhi,DLR-DEL-02,887000,false
SAL-02906,CUS-02906,VEH-04258,2026-07-08,Maruti Suzuki,Swift,Gurgaon,DLR-GGN-01,779000,true
SAL-02907,CUS-02907,VEH-02456,2026-07-14,Maruti Suzuki,Baleno,Hyderabad,DLR-HYD-01,752000,false
SAL-02908,CUS-02908,VEH-02218,2026-05-22,Maruti Suzuki,Swift,Hyderabad,DLR-HYD-01,652000,false
SAL-02909,CUS-02909,VEH-01676,2025-12-15,Maruti Suzuki,Brezza,Chennai,DLR-CHN-01,1202000,false
SAL-02910,CUS-02910,VEH-03230,2026-12-12,Hyundai,i20,Hyderabad,DLR-HYD-01,959000,true
SAL-02911,CUS-02911,VEH-02950,2026-11-17,Maruti Suzuki,Brezza,Bengaluru,DLR-BLR-01,1194000,true
SAL-02912,CUS-02912,VEH-00015,2026-03-26,Tata,Nexon,Mumbai,DLR-MUM-02,1078000,false
SAL-02913,CUS-02913,VEH-00022,2025-06-24,Tata,Nexon,Pune,DLR-PUN-01,1528000,false
SAL-02914,CUS-02914,VEH-00421,2025-05-03,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-02,769000,true
SAL-02915,CUS-02915,VEH-04173,2026-05-05,Tata,Punch,Hyderabad,DLR-HYD-02,773000,true
SAL-02916,CUS-02916,VEH-02097,2026-04-23,Mahindra,XUV700,Delhi,DLR-DEL-01,2283000,true
SAL-02917,CUS-02917,VEH-02869,2025-09-09,Tata,Punch,Delhi,DLR-DEL-03,734000,true
SAL-02918,CUS-02918,VEH-00166,2025-10-28,Toyota,Innova Hycross,Chennai,DLR-CHN-03,2277000,true
SAL-02919,CUS-02919,VEH-03751,2026-06-10,Hyundai,Creta,Ahmedabad,DLR-AMD-02,1946000,false
SAL-02920,CUS-02920,VEH-04393,2026-12-20,Tata,Nexon,Mumbai,DLR-MUM-03,1096000,false
SAL-02921,CUS-02921,VEH-03970,2026-09-07,Hyundai,Venue,Pune,DLR-PUN-02,1142000,true
SAL-02922,CUS-02922,VEH-02656,2026-06-08,Toyota,Innova Hycross,Gurgaon,DLR-GGN-01,2979000,false
SAL-02923,CUS-02923,VEH-02086,2025-11-03,Hyundai,Creta,Ahmedabad,DLR-AMD-01,2021000,true
SAL-02924,CUS-02924,VEH-04377,2025-08-19,MG,Hector,Ahmedabad,DLR-AMD-02,1894000,false
SAL-02925,CUS-02925,VEH-03512,2025-03-18,Maruti Suzuki,Ertiga,Hyderabad,DLR-HYD-01,1010000,true
SAL-02926,CUS-02926,VEH-00912,2026-01-08,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-03,762000,false
SAL-02927,CUS-02927,VEH-04934,2026-04-07,Tata,Punch,Mumbai,DLR-MUM-03,712000,false
SAL-02928,CUS-02928,VEH-01125,2025-08-04,Tata,Tiago,Bengaluru,DLR-BLR-03,673000,true
SAL-02929,CUS-02929,VEH-02679,2026-12-20,Maruti Suzuki,Brezza,Gurgaon,DLR-GGN-01,980000,true
SAL-02930,CUS-02930,VEH-01205,2026-08-29,Maruti Suzuki,Brezza,Pune,DLR-PUN-03,1257000,false
SAL-02931,CUS-02931,VEH-00340,2025-04-28,Mahindra,XUV700,Mumbai,DLR-MUM-02,2522000,true
SAL-02932,CUS-02932,VEH-00176,2026-01-13,Tata,Punch,Chennai,DLR-CHN-01,685000,true
SAL-02933,CUS-02933,VEH-02960,2025-09-13,Honda,City,Delhi,DLR-DEL-02,1438000,false
SAL-02934,CUS-02934,VEH-00093,2025-10-07,Hyundai,Creta,Delhi,DLR-DEL-03,1601000,true
SAL-02935,CUS-02935,VEH-03058,2025-03-04,Maruti Suzuki,Swift,Chennai,DLR-CHN-02,756000,false
SAL-02936,CUS-02936,VEH-00033,2025-06-13,Mahindra,Thar,Gurgaon,DLR-GGN-01,1898000,true
SAL-02937,CUS-02937,VEH-01568,2026-03-15,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-01,750000,true
SAL-02938,CUS-02938,VEH-01061,2025-06-06,Hyundai,Creta,Bengaluru,DLR-BLR-02,1433000,false
SAL-02939,CUS-02939,VEH-00107,2025-07-25,Hyundai,Creta,Delhi,DLR-DEL-01,1495000,true
SAL-02940,CUS-02940,VEH-01504,2026-11-06,Maruti Suzuki,Ertiga,Ahmedabad,DLR-AMD-01,1045000,true
SAL-02941,CUS-02941,VEH-03982,2026-02-11,BMW,3 Series,Delhi,DLR-DEL-03,5063000,true
SAL-02942,CUS-02942,VEH-01482,2026-10-11,Maruti Suzuki,Ertiga,Chennai,DLR-CHN-01,1037000,true
SAL-02943,CUS-02943,VEH-02677,2026-04-15,Tata,Punch,Delhi,DLR-DEL-03,801000,true
SAL-02944,CUS-02944,VEH-00546,2026-07-16,Maruti Suzuki,Baleno,Pune,DLR-PUN-01,845000,false
SAL-02945,CUS-02945,VEH-03140,2026-08-28,Hyundai,i20,Gurgaon,DLR-GGN-02,817000,true
SAL-02946,CUS-02946,VEH-01597,2026-04-01,Maruti Suzuki,Baleno,Ahmedabad,DLR-AMD-02,824000,false
SAL-02947,CUS-02947,VEH-00640,2026-01-09,Toyota,Innova Hycross,Ahmedabad,DLR-AMD-02,2328000,true
SAL-02948,CUS-02948,VEH-01867,2026-07-24,Mahindra,Scorpio-N,Gurgaon,DLR-GGN-02,2394000,true
SAL-02949,CUS-02949,VEH-03095,2026-12-20,Skoda,Kushaq,Chennai,DLR-CHN-01,1786000,true
SAL-02950,CUS-02950,VEH-04964,2025-04-05,Toyota,Innova Hycross,Pune,DLR-PUN-02,3019000,false
SAL-02951,CUS-02951,VEH-01837,2026-12-20,Tata,Punch,Gurgaon,DLR-GGN-02,707000,false
SAL-02952,CUS-02952,VEH-04630,2026-02-28,Mahindra,Scorpio-N,Ahmedabad,DLR-AMD-01,2350000,true
SAL-02953,CUS-02953,VEH-00597,2026-11-21,Maruti Suzuki,Brezza,Chennai,DLR-CHN-01,1154000,true
SAL-02954,CUS-02954,VEH-01214,2026-05-25,Hyundai,Creta,Hyderabad,DLR-HYD-02,1458000,true
SAL-02955,CUS-02955,VEH-02068,2026-03-24,Hyundai,Creta,Bengaluru,DLR-BLR-03,1673000,true
SAL-02956,CUS-02956,VEH-01492,2026-04-30,Mahindra,XUV700,Chennai,DLR-CHN-02,2201000,true
SAL-02957,CUS-02957,VEH-01498,2026-11-22,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-02,850000,true
SAL-02958,CUS-02958,VEH-03994,2026-01-05,Maruti Suzuki,Baleno,Hyderabad,DLR-HYD-01,852000,true
SAL-02959,CUS-02959,VEH-01647,2025-09-10,Maruti Suzuki,Swift,Ahmedabad,DLR-AMD-02,768000,true
SAL-02960,CUS-02960,VEH-03016,2025-04-09,MG,Hector,Mumbai,DLR-MUM-03,1976000,false
SAL-02961,CUS-02961,VEH-03967,2026-01-11,Maruti Suzuki,Ertiga,Mumbai,DLR-MUM-02,1061000,true
SAL-02962,CUS-02962,VEH-03233,2025-04-20,Toyota,Innova Hycross,Delhi,DLR-DEL-02,2540000,true
SAL-02963,CUS-02963,VEH-04077,2026-08-19,Tata,Nexon,Delhi,DLR-DEL-01,1377000,false
SAL-02964,CUS-02964,VEH-01396,2026-05-28,Honda,City,Bengaluru,DLR-BLR-01,1481000,true
SAL-02965,CUS-02965,VEH-04945,2026-12-20,Maruti Suzuki,Swift,Bengaluru,DLR-BLR-03,690000,true
SAL-02966,CUS-02966,VEH-02576,2025-06-21,Maruti Suzuki,Brezza,Gurgaon,DLR-GGN-01,1115000,false
SAL-02967,CUS-02967,VEH-02421,2026-11-15,Hyundai,Venue,Gurgaon,DLR-GGN-02,1030000,true
SAL-02968,CUS-02968,VEH-00435,2025-02-06,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-01,798000,true
SAL-02969,CUS-02969,VEH-01513,2026-03-05,Tata,Nexon,Mumbai,DLR-MUM-02,989000,true
SAL-02970,CUS-02970,VEH-00126,2026-10-26,Hyundai,Venue,Chennai,DLR-CHN-01,1225000,false
SAL-02971,CUS-02971,VEH-04003,2025-03-31,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-01,720000,true
SAL-02972,CUS-02972,VEH-03904,2025-09-19,Maruti Suzuki,Swift,Pune,DLR-PUN-02,722000,true
SAL-02973,CUS-02973,VEH-04709,2025-03-31,Tata,Nexon,Hyderabad,DLR-HYD-01,1156000,false
SAL-02974,CUS-02974,VEH-02336,2025-05-17,Tata,Punch,Hyderabad,DLR-HYD-01,703000,true
SAL-02975,CUS-02975,VEH-02076,2025-05-16,Mahindra,XUV700,Chennai,DLR-CHN-02,1968000,true
SAL-02976,CUS-02976,VEH-01157,2026-01-10,Hyundai,Venue,Bengaluru,DLR-BLR-01,1206000,true
SAL-02977,CUS-02977,VEH-02477,2025-11-07,Skoda,Kushaq,Ahmedabad,DLR-AMD-02,1564000,true
SAL-02978,CUS-02978,VEH-01600,2025-04-04,Honda,City,Ahmedabad,DLR-AMD-01,1565000,true
SAL-02979,CUS-02979,VEH-01745,2025-03-29,Hyundai,Venue,Mumbai,DLR-MUM-02,1153000,true
SAL-02980,CUS-02980,VEH-01471,2026-04-04,Hyundai,Venue,Delhi,DLR-DEL-02,1141000,true
SAL-02981,CUS-02981,VEH-02154,2026-12-11,Maruti Suzuki,Ertiga,Mumbai,DLR-MUM-01,1278000,false
SAL-02982,CUS-02982,VEH-02133,2026-03-16,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-01,835000,false
SAL-02983,CUS-02983,VEH-03768,2025-08-17,Maruti Suzuki,Baleno,Gurgaon,DLR-GGN-01,745000,true
SAL-02984,CUS-02984,VEH-03308,2025-10-31,Maruti Suzuki,Ertiga,Bengaluru,DLR-BLR-03,1218000,false
SAL-02985,CUS-02985,VEH-02887,2026-01-24,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-03,1176000,false
SAL-02986,CUS-02986,VEH-02447,2025-07-27,Toyota,Innova Hycross,Delhi,DLR-DEL-01,2593000,true
SAL-02987,CUS-02987,VEH-02224,2026-04-21,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-03,755000,false
SAL-02988,CUS-02988,VEH-04135,2026-09-23,Tata,Punch,Chennai,DLR-CHN-01,692000,true
SAL-02989,CUS-02989,VEH-04394,2026-01-23,Maruti Suzuki,Brezza,Ahmedabad,DLR-AMD-01,1042000,false
SAL-02990,CUS-02990,VEH-04392,2026-12-12,Maruti Suzuki,Ertiga,Bengaluru,DLR-BLR-02,1132000,true
SAL-02991,CUS-02991,VEH-00267,2026-05-21,Maruti Suzuki,Swift,Delhi,DLR-DEL-02,733000,true
SAL-02992,CUS-02992,VEH-02952,2026-12-12,Hyundai,Venue,Hyderabad,DLR-HYD-02,1188000,false
SAL-02993,CUS-02993,VEH-01993,2026-10-11,Kia,Seltos,Pune,DLR-PUN-01,1484000,true
SAL-02994,CUS-02994,VEH-01160,2025-10-07,Hyundai,Creta,Mumbai,DLR-MUM-01,1405000,false
SAL-02995,CUS-02995,VEH-01489,2025-11-15,Volkswagen,Virtus,Chennai,DLR-CHN-02,1819000,false
SAL-02996,CUS-02996,VEH-03274,2026-12-20,Tata,Tiago,Ahmedabad,DLR-AMD-02,686000,false
SAL-02997,CUS-02997,VEH-00570,2026-07-09,Maruti Suzuki,Brezza,Bengaluru,DLR-BLR-03,1220000,false
SAL-02998,CUS-02998,VEH-04400,2025-05-20,Hyundai,Creta,Ahmedabad,DLR-AMD-02,1815000,false
SAL-02999,CUS-02999,VEH-03062,2026-11-07,Maruti Suzuki,Brezza,Pune,DLR-PUN-03,1145000,true
SAL-03000,CUS-03000,VEH-01278,2026-04-08,Hyundai,Venue,Delhi,DLR-DEL-03,1080000,false
SAL-03001,CUS-03001,VEH-02036,2026-08-21,Mahindra,Thar,Delhi,DLR-DEL-03,1521000,true
SAL-03002,CUS-03002,VEH-03332,2025-08-23,Mahindra,Thar,Chennai,DLR-CHN-02,1603000,true
SAL-03003,CUS-03003,VEH-00719,2026-12-20,Tata,Punch,Mumbai,DLR-MUM-03,693000,true
SAL-03004,CUS-03004,VEH-04793,2026-12-20,Tata,Tiago,Pune,DLR-PUN-01,564000,false
SAL-03005,CUS-03005,VEH-00685,2025-10-29,Maruti Suzuki,Brezza,Pune,DLR-PUN-01,1094000,true
SAL-03006,CUS-03006,VEH-01381,2026-12-20,Tata,Tiago,Bengaluru,DLR-BLR-01,586000,true
SAL-03007,CUS-03007,VEH-03269,2025-07-04,Kia,Seltos,Bengaluru,DLR-BLR-03,1423000,false
SAL-03008,CUS-03008,VEH-01038,2026-07-02,Hyundai,Creta,Bengaluru,DLR-BLR-03,1432000,true
SAL-03009,CUS-03009,VEH-03663,2025-06-21,Tata,Nexon,Bengaluru,DLR-BLR-02,1065000,true
SAL-03010,CUS-03010,VEH-03665,2025-05-23,Mahindra,Scorpio-N,Bengaluru,DLR-BLR-03,2341000,true
SAL-03011,CUS-03011,VEH-03847,2025-05-26,Hyundai,Venue,Chennai,DLR-CHN-01,1123000,false
SAL-03012,CUS-03012,VEH-03272,2025-03-22,Hyundai,i20,Gurgaon,DLR-GGN-01,794000,false
SAL-03013,CUS-03013,VEH-00760,2025-10-30,Tata,Tiago,Gurgaon,DLR-GGN-02,598000,false
SAL-03014,CUS-03014,VEH-03823,2026-04-19,Tata,Nexon,Pune,DLR-PUN-01,1078000,false
SAL-03015,CUS-03015,VEH-03696,2025-08-23,Mahindra,Thar,Gurgaon,DLR-GGN-01,1445000,false
SAL-03016,CUS-03016,VEH-02718,2025-11-15,Hyundai,Venue,Gurgaon,DLR-GGN-02,1051000,false
SAL-03017,CUS-03017,VEH-02445,2026-08-01,Volkswagen,Virtus,Delhi,DLR-DEL-02,1405000,false
SAL-03018,CUS-03018,VEH-01684,2026-08-19,Volkswagen,Virtus,Hyderabad,DLR-HYD-01,1673000,false
SAL-03019,CUS-03019,VEH-00211,2025-11-02,Honda,City,Chennai,DLR-CHN-02,1602000,false
SAL-03020,CUS-03020,VEH-04340,2026-11-24,Maruti Suzuki,Baleno,Delhi,DLR-DEL-02,865000,true
SAL-03021,CUS-03021,VEH-00893,2026-01-18,Tata,Punch,Delhi,DLR-DEL-01,757000,false
SAL-03022,CUS-03022,VEH-03533,2026-11-01,Mahindra,Thar,Chennai,DLR-CHN-02,1747000,true
SAL-03023,CUS-03023,VEH-04049,2025-03-29,Mahindra,XUV700,Chennai,DLR-CHN-01,2499000,false
SAL-03024,CUS-03024,VEH-00973,2026-06-17,Mahindra,Scorpio-N,Chennai,DLR-CHN-02,2283000,true
SAL-03025,CUS-03025,VEH-04114,2025-08-13,Hyundai,Venue,Bengaluru,DLR-BLR-01,1186000,false
SAL-03026,CUS-03026,VEH-00312,2025-09-23,Hyundai,Creta,Ahmedabad,DLR-AMD-02,1549000,true
SAL-03027,CUS-03027,VEH-00197,2025-11-11,Maruti Suzuki,Swift,Pune,DLR-PUN-03,683000,false
SAL-03028,CUS-03028,VEH-01164,2025-12-29,Tata,Punch,Pune,DLR-PUN-03,729000,false
SAL-03029,CUS-03029,VEH-01427,2025-09-07,Maruti Suzuki,Baleno,Chennai,DLR-CHN-03,805000,true
SAL-03030,CUS-03030,VEH-03141,2026-10-23,Tata,Nexon,Gurgaon,DLR-GGN-01,1701000,true
SAL-03031,CUS-03031,VEH-00622,2025-07-10,Hyundai,Creta,Delhi,DLR-DEL-01,1649000,false
SAL-03032,CUS-03032,VEH-02628,2025-07-03,Hyundai,Creta,Bengaluru,DLR-BLR-02,2030000,true
SAL-03033,CUS-03033,VEH-01022,2026-01-03,Hyundai,Creta,Bengaluru,DLR-BLR-01,1345000,true
SAL-03034,CUS-03034,VEH-00694,2025-03-02,Mahindra,XUV700,Bengaluru,DLR-BLR-01,2583000,true
SAL-03035,CUS-03035,VEH-05000,2025-11-27,Tata,Punch,Gurgaon,DLR-GGN-01,647000,false
SAL-03036,CUS-03036,VEH-02366,2026-08-03,Maruti Suzuki,Swift,Gurgaon,DLR-GGN-01,748000,false
SAL-03037,CUS-03037,VEH-00501,2025-06-05,Mahindra,Thar,Mumbai,DLR-MUM-02,1775000,true
SAL-03038,CUS-03038,VEH-01553,2026-05-10,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-01,756000,true
SAL-03039,CUS-03039,VEH-03154,2026-09-15,Tata,Punch,Ahmedabad,DLR-AMD-01,892000,false
SAL-03040,CUS-03040,VEH-04288,2026-11-18,Tata,Punch,Pune,DLR-PUN-03,809000,true
SAL-03041,CUS-03041,VEH-02518,2025-09-09,Maruti Suzuki,Swift,Mumbai,DLR-MUM-03,731000,false
SAL-03042,CUS-03042,VEH-01236,2025-11-06,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-01,815000,false
SAL-03043,CUS-03043,VEH-02046,2025-12-03,Maruti Suzuki,Swift,Chennai,DLR-CHN-03,691000,false
SAL-03044,CUS-03044,VEH-03482,2026-07-11,Tata,Tiago,Gurgaon,DLR-GGN-01,576000,false
SAL-03045,CUS-03045,VEH-03583,2026-12-18,Maruti Suzuki,Swift,Delhi,DLR-DEL-01,698000,false
SAL-03046,CUS-03046,VEH-00327,2026-11-08,Maruti Suzuki,Baleno,Gurgaon,DLR-GGN-01,867000,true
SAL-03047,CUS-03047,VEH-02270,2026-12-13,Mahindra,XUV700,Mumbai,DLR-MUM-02,1960000,false
SAL-03048,CUS-03048,VEH-00979,2025-09-20,Toyota,Innova Hycross,Mumbai,DLR-MUM-03,2750000,true
SAL-03049,CUS-03049,VEH-00294,2026-07-24,Mahindra,Thar,Ahmedabad,DLR-AMD-01,1556000,false
SAL-03050,CUS-03050,VEH-04139,2026-08-26,Tata,Punch,Gurgaon,DLR-GGN-01,847000,true
SAL-03051,CUS-03051,VEH-00769,2026-02-18,Tata,Tiago,Mumbai,DLR-MUM-01,666000,true
SAL-03052,CUS-03052,VEH-01756,2025-04-26,MG,Hector,Gurgaon,DLR-GGN-02,1733000,false
SAL-03053,CUS-03053,VEH-04109,2026-05-25,Honda,City,Delhi,DLR-DEL-03,1417000,true
SAL-03054,CUS-03054,VEH-01559,2026-06-13,Tata,Punch,Gurgaon,DLR-GGN-01,669000,false
SAL-03055,CUS-03055,VEH-02011,2026-01-21,Tata,Punch,Chennai,DLR-CHN-01,769000,true
SAL-03056,CUS-03056,VEH-04723,2026-10-28,Maruti Suzuki,Brezza,Bengaluru,DLR-BLR-03,1272000,true
SAL-03057,CUS-03057,VEH-02090,2025-05-27,Volkswagen,Virtus,Bengaluru,DLR-BLR-03,1750000,false
SAL-03058,CUS-03058,VEH-01952,2026-01-23,Maruti Suzuki,Swift,Mumbai,DLR-MUM-02,772000,false
SAL-03059,CUS-03059,VEH-04186,2025-09-18,Maruti Suzuki,Swift,Mumbai,DLR-MUM-02,750000,true
SAL-03060,CUS-03060,VEH-04488,2025-10-27,Hyundai,i20,Ahmedabad,DLR-AMD-01,976000,false
SAL-03061,CUS-03061,VEH-04209,2025-03-25,Tata,Nexon,Hyderabad,DLR-HYD-01,1613000,true
SAL-03062,CUS-03062,VEH-04882,2026-09-29,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-01,1162000,false
SAL-03063,CUS-03063,VEH-02856,2026-08-23,Maruti Suzuki,Baleno,Gurgaon,DLR-GGN-02,779000,true
SAL-03064,CUS-03064,VEH-01985,2026-06-19,Tata,Punch,Gurgaon,DLR-GGN-01,791000,false
SAL-03065,CUS-03065,VEH-03788,2025-07-31,Tata,Punch,Bengaluru,DLR-BLR-02,655000,true
SAL-03066,CUS-03066,VEH-01299,2025-12-02,Kia,Seltos,Bengaluru,DLR-BLR-02,1612000,false
SAL-03067,CUS-03067,VEH-04319,2025-10-11,Kia,Seltos,Mumbai,DLR-MUM-03,1725000,true
